Year,Name,Place,Lat,Long,Mass_KG
1990,Elephant Moraine 90052,Antarctica,-76.26666667,156.4166667,0.0107
1990,Elephant Moraine 90053,Antarctica,-76.18333333,157.1666667,0.428
1990,Elephant Moraine 90054,Antarctica,-76.28333333,156.3666667,0.312
1990,Elephant Moraine 90055,Antarctica,-76.26666667,156.4666667,0.0389
1990,Elephant Moraine 90056,Antarctica,-76.26666667,156.45,0.0892
1990,Elephant Moraine 90057,Antarctica,-76.26666667,156.4666667,0.0221
1990,Elephant Moraine 90058,Antarctica,-76.26666667,156.5,0.0169
1990,Elephant Moraine 90059,Antarctica,-76.26666667,156.4333333,0.0839
1990,Elephant Moraine 90060,Antarctica,-76.26666667,156.4166667,0.0053
1990,Elephant Moraine 90061,Antarctica,-76.26666667,156.45,0.0101
1990,Elephant Moraine 90062,Antarctica,-76.26666667,156.4166667,0.0434
1990,Elephant Moraine 90063,Antarctica,-76.26666667,156.4166667,0.0443
1990,Elephant Moraine 90064,Antarctica,-76.26666667,156.45,0.0355
1990,Elephant Moraine 90065,Antarctica,-76.26666667,156.4166667,0.0172
1990,Elephant Moraine 90066?**,Antarctica,-76.26666667,156.45,0.0098
1990,Elephant Moraine 90067,Antarctica,-76.26666667,156.4166667,0.0373
1990,Elephant Moraine 90068,Antarctica,-76.26666667,156.45,0.0055
1990,Elephant Moraine 90069,Antarctica,-76.26666667,156.45,0.0211
1990,Elephant Moraine 90070,Antarctica,-76.26666667,156.45,0.1065
1990,Elephant Moraine 90071,Antarctica,-76.28333333,156.45,0.1034
1990,Elephant Moraine 90073,Antarctica,-76.28333333,156.3833333,0.0607
1990,Elephant Moraine 90074,Antarctica,-76.28333333,156.4666667,0.0266
1990,Elephant Moraine 90075,Antarctica,-76.26666667,156.4166667,0.0183
1990,Elephant Moraine 90076,Antarctica,-76.26666667,156.4666667,0.1505
1990,Elephant Moraine 90077,Antarctica,-76.26666667,156.45,0.0653
1990,Elephant Moraine 90078,Antarctica,-76.26666667,156.45,0.0229
1990,Elephant Moraine 90079,Antarctica,-76.26666667,156.4166667,0.0408
1990,Elephant Moraine 90080?**,Antarctica,-76.26666667,156.5333333,0.0041
1990,Elephant Moraine 90081,Antarctica,-76.26666667,156.5,0.0391
1990,Elephant Moraine 90082,Antarctica,-76.26666667,156.4166667,0.0286
1990,Elephant Moraine 90083?**,Antarctica,-76.28333333,156.4166667,0.0036
1990,Elephant Moraine 90084,Antarctica,-76.26666667,156.4166667,0.0254
1990,Elephant Moraine 90085,Antarctica,-76.28333333,156.4166667,0.0024
1990,Elephant Moraine 90086,Antarctica,-76.28333333,156.45,0.0305
1990,Elephant Moraine 90087,Antarctica,-76.26666667,156.45,0.0227
1990,Elephant Moraine 90088,Antarctica,-76.26666667,156.45,0.0172
1990,Elephant Moraine 90089,Antarctica,-76.26666667,156.4333333,0.0327
1990,Elephant Moraine 90090,Antarctica,-76.26666667,156.4666667,0.0167
1990,Elephant Moraine 90091,Antarctica,-76.28333333,156.4666667,0.0039
1990,Elephant Moraine 90092,Antarctica,-76.26666667,156.4166667,0.009
1990,Elephant Moraine 90093,Antarctica,-76.28333333,156.4,0.0058
1990,Elephant Moraine 90094,Antarctica,-76.26666667,156.4833333,0.0089
1990,Elephant Moraine 90095,Antarctica,-76.26666667,156.4333333,0.0065
1990,Elephant Moraine 90096,Antarctica,-76.26666667,156.4666667,0.0119
1990,Elephant Moraine 90097,Antarctica,-76.28333333,156.4166667,0.0186
1990,Elephant Moraine 90098?**,Antarctica,-76.26666667,156.4333333,0.0047
1990,Elephant Moraine 90099,Antarctica,-76.26666667,156.4333333,0.0117
1990,Elephant Moraine 90100,Antarctica,-76.26666667,156.4666667,0.0128
1990,Elephant Moraine 90101,Antarctica,-76.26666667,156.4666667,0.0128
1990,Elephant Moraine 90102?**,Antarctica,-76.26666667,156.4666667,0.017
1990,Elephant Moraine 90103,Antarctica,-76.28333333,156.4166667,0.0062
1990,Elephant Moraine 90104,Antarctica,-76.26666667,156.4,0.0013
1990,Elephant Moraine 90105,Antarctica,-76.26666667,156.45,0.0085
1990,Elephant Moraine 90106,Antarctica,-76.26666667,156.45,0.003
1990,Elephant Moraine 90107,Antarctica,-76.28333333,156.4166667,0.001
1990,Elephant Moraine 90108,Antarctica,-76.26666667,156.45,0.0154
1990,Elephant Moraine 90109,Antarctica,-76.26666667,156.4,0.0335
1990,Elephant Moraine 90110,Antarctica,-76.26666667,156.4333333,0.074
1990,Elephant Moraine 90111,Antarctica,-76.26666667,156.45,0.0744
1990,Elephant Moraine 90112,Antarctica,-76.26666667,156.45,0.02
1990,Elephant Moraine 90113,Antarctica,-76.26666667,156.4333333,0.0782
1990,Elephant Moraine 90114,Antarctica,-76.26666667,156.4166667,0.0654
1990,Elephant Moraine 90115,Antarctica,-76.26666667,156.45,0.238
1990,Elephant Moraine 90116,Antarctica,-76.26666667,156.4333333,0.0664
1990,Elephant Moraine 90117,Antarctica,-76.26666667,156.45,0.0261
1990,Elephant Moraine 90118,Antarctica,-76.26666667,156.4666667,0.0646
1990,Elephant Moraine 90119,Antarctica,-76.26666667,156.4166667,0.0471
1990,Elephant Moraine 90120,Antarctica,-76.26666667,156.4166667,0.0353
1990,Elephant Moraine 90121,Antarctica,-76.26666667,156.4666667,0.232
1990,Elephant Moraine 90122,Antarctica,-76.26666667,156.45,0.013
1990,Elephant Moraine 90123,Antarctica,-76.26666667,156.4166667,0.0392
1990,Elephant Moraine 90124,Antarctica,-76.26666667,156.45,0.0332
1990,Elephant Moraine 90125,Antarctica,-76.26666667,156.4166667,0.0902
1990,Elephant Moraine 90126,Antarctica,-76.26666667,156.4166667,0.0055
1990,Elephant Moraine 90127,Antarctica,-76.26666667,156.4166667,0.0146
1990,Elephant Moraine 90128,Antarctica,-76.26666667,156.4333333,0.0501
1990,Elephant Moraine 90129,Antarctica,-76.26666667,156.4166667,0.05
1990,Elephant Moraine 90130,Antarctica,-76.26666667,156.4666667,0.0218
1990,Elephant Moraine 90131,Antarctica,-76.28333333,156.45,0.0269
1990,Elephant Moraine 90132,Antarctica,-76.26666667,156.4166667,0.0206
1990,Elephant Moraine 90133,Antarctica,-76.26666667,156.4333333,0.0524
1990,Elephant Moraine 90134,Antarctica,-76.26666667,156.45,0.0219
1990,Elephant Moraine 90135,Antarctica,-76.26666667,156.45,0.0155
1990,Elephant Moraine 90136,Antarctica,-76.26666667,156.4166667,0.0379
1990,Elephant Moraine 90137,Antarctica,-76.26666667,156.45,0.0291
1990,Elephant Moraine 90138,Antarctica,-76.26666667,156.45,0.0748
1990,Elephant Moraine 90139,Antarctica,-76.26666667,156.4666667,0.0139
1990,Elephant Moraine 90140,Antarctica,-76.28333333,156.4,0.0021
1990,Elephant Moraine 90141,Antarctica,-76.26666667,156.4333333,0.0123
1990,Elephant Moraine 90142,Antarctica,-76.28333333,156.4,0.0097
1990,Elephant Moraine 90143,Antarctica,-76.26666667,156.4833333,0.0692
1990,Elephant Moraine 90144,Antarctica,-76.26666667,156.4833333,0.0743
1990,Elephant Moraine 90145,Antarctica,-76.26666667,156.5,0.0268
1990,Elephant Moraine 90146,Antarctica,-76.26666667,156.4833333,0.1041
1990,Elephant Moraine 90147,Antarctica,-76.28333333,156.4833333,0.0614
1990,Elephant Moraine 90148,Antarctica,-76.26666667,156.5166667,0.0669
1990,Elephant Moraine 90149,Antarctica,-76.26666667,156.4833333,0.1754
1990,Elephant Moraine 90150,Antarctica,-76.28333333,156.4666667,0.0362
1990,Elephant Moraine 90151,Antarctica,-76.26666667,156.5,0.0179
1990,Elephant Moraine 90152,Antarctica,-76.26666667,156.5,0.0766
1990,Elephant Moraine 90153,Antarctica,-76.26666667,156.5,0.0156
1990,Elephant Moraine 90154,Antarctica,-76.26666667,156.5,0.0181
1990,Elephant Moraine 90155,Antarctica,-76.28333333,156.4833333,0.0262
1990,Elephant Moraine 90156,Antarctica,-76.28333333,156.4666667,0.051
1990,Elephant Moraine 90157,Antarctica,-76.26666667,156.5,0.1014
1990,Elephant Moraine 90158,Antarctica,-76.28333333,156.4666667,0.079
1990,Elephant Moraine 90159,Antarctica,-76.26666667,156.5,0.0471
1990,Elephant Moraine 90160,Antarctica,-76.26666667,156.4833333,0.0213
1990,Elephant Moraine 90161?**,Antarctica,-76.26666667,156.5166667,0.0097
1990,Elephant Moraine 90162,Antarctica,-76.26666667,156.4666667,0.0083
1990,Elephant Moraine 90163,Antarctica,-76.28333333,156.4666667,0.009
1990,Elephant Moraine 90164,Antarctica,-76.28333333,156.4666667,0.0194
1990,Elephant Moraine 90165,Antarctica,-76.26666667,156.5,0.1036
1990,Elephant Moraine 90166,Antarctica,-76.26666667,156.5,0.1042
1990,Elephant Moraine 90167,Antarctica,-76.26666667,156.5166667,0.13
1990,Elephant Moraine 90168,Antarctica,-76.26666667,156.5,0.0196
1990,Elephant Moraine 90169,Antarctica,-76.26666667,156.5166667,0.0734
1990,Elephant Moraine 90170,Antarctica,-76.26666667,156.5166667,0.0163
1990,Elephant Moraine 90171,Antarctica,-76.28333333,156.4833333,0.0424
1990,Elephant Moraine 90172,Antarctica,-76.26666667,156.4833333,0.0153
1990,Elephant Moraine 90173,Antarctica,-76.28333333,156.4666667,0.0245
1990,Elephant Moraine 90174,Antarctica,-76.28333333,156.4833333,0.02
1990,Elephant Moraine 90175,Antarctica,-76.26666667,156.5166667,0.0828
1990,Elephant Moraine 90176,Antarctica,-76.28333333,156.4833333,0.0336
1990,Elephant Moraine 90177,Antarctica,-76.26666667,156.5166667,0.0912
1990,Elephant Moraine 90178,Antarctica,-76.26666667,156.4833333,0.28
1990,Elephant Moraine 90179,Antarctica,-76.26666667,156.5,0.0216
1990,Elephant Moraine 90180,Antarctica,-76.28333333,156.4833333,0.0149
1990,Elephant Moraine 90181,Antarctica,-76.26666667,156.4833333,0.0154
1990,Elephant Moraine 90182,Antarctica,-76.26666667,156.4833333,0.0703
1990,Elephant Moraine 90183,Antarctica,-76.26666667,156.4666667,0.0213
1990,Elephant Moraine 90184,Antarctica,-76.26666667,156.4833333,0.025
1990,Elephant Moraine 90185,Antarctica,-76.26666667,156.4833333,0.0219
1990,Elephant Moraine 90186,Antarctica,-76.26666667,156.4666667,0.0195
1990,Elephant Moraine 90187,Antarctica,-76.26666667,156.4666667,0.0459
1990,Elephant Moraine 90188,Antarctica,-76.28333333,156.4833333,0.0496
1990,Elephant Moraine 90189,Antarctica,-76.26666667,156.4833333,0.0078
1990,Elephant Moraine 90190,Antarctica,-76.25,156.5166667,0.0054
1990,Elephant Moraine 90191,Antarctica,-76.26666667,156.4833333,0.011
1990,Elephant Moraine 90192,Antarctica,-76.26666667,156.5,0.0247
1990,Elephant Moraine 90193,Antarctica,-76.26666667,156.5,0.0267
1990,Elephant Moraine 90194,Antarctica,-76.28333333,156.4666667,0.0072
1990,Elephant Moraine 90195,Antarctica,-76.28333333,156.4666667,0.0077
1990,Elephant Moraine 90196,Antarctica,-76.26666667,156.4833333,0.0623
1990,Elephant Moraine 90197,Antarctica,-76.26666667,156.4833333,0.0244
1990,Elephant Moraine 90198,Antarctica,-76.28333333,156.4666667,0.0243
1990,Elephant Moraine 90199,Antarctica,-76.26666667,156.5,0.0279
1990,Elephant Moraine 90200,Antarctica,-76.28333333,156.4833333,0.0067
1990,Elephant Moraine 90201,Antarctica,-76.26666667,156.5,0.0108
1990,Elephant Moraine 90202,Antarctica,-76.26666667,156.5,0.0238
1990,Elephant Moraine 90203,Antarctica,-76.28333333,156.4833333,0.0515
1990,Elephant Moraine 90204,Antarctica,-76.26666667,156.5,0.1434
1990,Elephant Moraine 90205,Antarctica,-76.26666667,156.4833333,0.046
1990,Elephant Moraine 90206,Antarctica,-76.28333333,156.4833333,0.0256
1990,Elephant Moraine 90207,Antarctica,-76.26666667,156.5,0.114
1990,Elephant Moraine 90208,Antarctica,-76.28333333,156.4666667,0.0314
1990,Elephant Moraine 90209,Antarctica,-76.28333333,156.4666667,0.0364
1990,Elephant Moraine 90210,Antarctica,-76.28333333,156.4833333,0.0205
1990,Elephant Moraine 90211,Antarctica,-76.26666667,156.4833333,0.0231
1990,Elephant Moraine 90212,Antarctica,-76.26666667,156.4833333,0.0115
1990,Elephant Moraine 90213,Antarctica,-76.28333333,156.5,0.0605
1990,Elephant Moraine 90214,Antarctica,-76.28333333,156.4833333,0.0385
1990,Elephant Moraine 90215,Antarctica,-76.26666667,156.5166667,0.025
1990,Elephant Moraine 90216,Antarctica,-76.26666667,156.5,0.0289
1990,Elephant Moraine 90217,Antarctica,-76.26666667,156.5166667,0.0232
1990,Elephant Moraine 90218,Antarctica,-76.26666667,156.4666667,0.0156
1990,Elephant Moraine 90219,Antarctica,-76.26666667,156.4833333,0.0086
1990,Elephant Moraine 90220,Antarctica,-76.26666667,156.5166667,0.0168
1990,Elephant Moraine 90221,Antarctica,-76.28333333,156.5,0.0673
1990,Elephant Moraine 90222,Antarctica,-76.28333333,156.4666667,0.0286
1990,Elephant Moraine 90223,Antarctica,-76.26666667,156.4833333,0.021
1990,Elephant Moraine 90224,Antarctica,-76.26666667,156.4833333,0.0087
1990,Elephant Moraine 90225,Antarctica,-76.26666667,156.4833333,0.0022
1990,Elephant Moraine 90226,Antarctica,-76.26666667,156.5,0.0224
1990,Elephant Moraine 90227,Antarctica,-76.28333333,156.4666667,0.0058
1990,Elephant Moraine 90228,Antarctica,-76.28333333,156.4666667,0.006
1990,Elephant Moraine 90229,Antarctica,-76.26666667,156.4333333,0.246
1990,Elephant Moraine 90230,Antarctica,-76.25,156.4,0.1053
1990,Elephant Moraine 90231,Antarctica,-76.28333333,156.4333333,0.0339
1990,Elephant Moraine 90232,Antarctica,-76.28333333,156.4666667,0.0169
1990,Elephant Moraine 90233,Antarctica,-76.28333333,156.4666667,0.0066
1990,Elephant Moraine 90234?**,Antarctica,-76.25,156.4,0.0085
1990,Elephant Moraine 90235,Antarctica,-76.26666667,156.4,0.0362
1990,Elephant Moraine 90236,Antarctica,-76.26666667,156.5333333,0.0016
1990,Elephant Moraine 90237,Antarctica,-76.25,156.5333333,0.1572
1990,Elephant Moraine 90238,Antarctica,-76.26666667,156.5333333,0.1501
1990,Elephant Moraine 90239,Antarctica,-76.26666667,156.35,0.0788
1990,Elephant Moraine 90240,Antarctica,-76.25,156.4,0.011
1990,Elephant Moraine 90241,Antarctica,-76.28333333,156.45,0.0091
1990,Elephant Moraine 90242,Antarctica,-76.26666667,156.4833333,0.0153
1990,Elephant Moraine 90243,Antarctica,-76.25,156.4,0.0217
1990,Elephant Moraine 90244,Antarctica,-76.26666667,156.5,0.0448
1990,Elephant Moraine 90245,Antarctica,-76.28333333,156.4666667,0.019
1990,Elephant Moraine 90246,Antarctica,-76.26666667,156.5333333,0.363
1990,Elephant Moraine 90247?**,Antarctica,-76.28333333,156.45,0.0371
1990,Elephant Moraine 90248?**,Antarctica,-76.28333333,156.45,0.0004
1990,Elephant Moraine 90249,Antarctica,-76.26666667,156.4333333,0.0083
1990,Elephant Moraine 90250,Antarctica,-76.25,156.4,0.0135
1990,Elephant Moraine 90251,Antarctica,-76.26666667,156.4,0.0454
1990,Elephant Moraine 90252,Antarctica,-76.28333333,156.4333333,0.0122
1990,Elephant Moraine 90253,Antarctica,-76.25,156.55,0.0065
1990,Elephant Moraine 90254,Antarctica,-76.26666667,156.5166667,0.0128
1990,Elephant Moraine 90255,Antarctica,-76.26666667,156.5166667,0.0083
1990,Elephant Moraine 90256,Antarctica,-76.26666667,156.4333333,0.0032
1990,Elephant Moraine 90257,Antarctica,-76.26666667,156.35,0.011
1990,Elephant Moraine 90258,Antarctica,-76.28333333,156.4333333,0.0105
1990,Elephant Moraine 90259,Antarctica,-76.26666667,156.4833333,0.0229
1990,Elephant Moraine 90260,Antarctica,-76.28333333,156.45,0.0073
1990,Elephant Moraine 90261?**,Antarctica,-76.26666667,156.4833333,0.0066
1990,Elephant Moraine 90262,Antarctica,-76.28333333,156.4333333,0.0092
1990,Elephant Moraine 90263,Antarctica,-76.28333333,156.45,0.0048
1990,Elephant Moraine 90264,Antarctica,-76.26666667,156.4833333,0.0028
1990,Elephant Moraine 90265,Antarctica,-76.26666667,156.4833333,0.003
1990,Elephant Moraine 90266,Antarctica,-76.26666667,156.4666667,0.1017
1990,Elephant Moraine 90267,Antarctica,-76.26666667,156.4666667,0.0885
1990,Elephant Moraine 90268,Antarctica,-76.26666667,156.4166667,0.0072
1990,Elephant Moraine 90269,Antarctica,-76.26666667,156.45,0.0092
1990,Elephant Moraine 90270,Antarctica,-76.28333333,156.4666667,0.0329
1990,Elephant Moraine 90271,Antarctica,-76.26666667,156.4333333,0.0178
1990,Elephant Moraine 90272,Antarctica,-76.26666667,156.45,0.0281
1990,Elephant Moraine 90273,Antarctica,-76.26666667,156.4166667,0.0086
1990,Elephant Moraine 90274,Antarctica,-76.26666667,156.4666667,0.0555
1990,Elephant Moraine 90275,Antarctica,-76.28333333,156.4666667,0.0195
1990,Elephant Moraine 90276,Antarctica,-76.28333333,156.4333333,0.0153
1990,Elephant Moraine 90277,Antarctica,-76.26666667,156.4666667,0.0135
1990,Elephant Moraine 90278,Antarctica,-76.28333333,156.4166667,0.0056
1990,Elephant Moraine 90279,Antarctica,-76.26666667,156.45,0.0174
1990,Elephant Moraine 90280,Antarctica,-76.26666667,156.45,0.0111
1990,Elephant Moraine 90281,Antarctica,-76.26666667,156.4666667,0.0526
1990,Elephant Moraine 90282,Antarctica,-76.26666667,156.4666667,0.0153
1990,Elephant Moraine 90283,Antarctica,-76.26666667,156.4666667,0.0815
1990,Elephant Moraine 90284,Antarctica,-76.26666667,156.45,0.0516
1990,Elephant Moraine 90285,Antarctica,-76.26666667,156.4666667,0.0774
1990,Elephant Moraine 90286,Antarctica,-76.26666667,156.4333333,0.0238
1990,Elephant Moraine 90287,Antarctica,-76.26666667,156.4666667,0.0138
1990,Elephant Moraine 90288,Antarctica,-76.26666667,156.45,0.0057
1990,Elephant Moraine 90289,Antarctica,-76.28333333,156.45,0.0331
1990,Elephant Moraine 90290,Antarctica,-76.26666667,156.45,0.0475
1990,Elephant Moraine 90291,Antarctica,-76.26666667,156.45,0.0111
1990,Elephant Moraine 90292,Antarctica,-76.26666667,156.4166667,0.0204
1990,Elephant Moraine 90293,Antarctica,-76.28333333,156.4166667,0.0134
1990,Elephant Moraine 90294,Antarctica,-76.26666667,156.4166667,0.0145
1990,Elephant Moraine 90295,Antarctica,-76.26666667,156.4333333,0.0124
1990,Elephant Moraine 90296,Antarctica,-76.26666667,156.45,0.011
1990,Elephant Moraine 90297,Antarctica,-76.26666667,156.4333333,0.0154
1990,Elephant Moraine 90298,Antarctica,-76.26666667,156.4166667,0.0075
1990,Elephant Moraine 90299?**,Antarctica,-76.26666667,156.4333333,0.0081
1990,Elephant Moraine 90300,Antarctica,-76.26666667,156.45,0.0451
1990,Elephant Moraine 90301,Antarctica,-76.26666667,156.4666667,0.0235
1990,Elephant Moraine 90302,Antarctica,-76.26666667,156.4333333,0.0349
1990,Elephant Moraine 90303,Antarctica,-76.25,156.45,0.008
1990,Elephant Moraine 90304,Antarctica,-76.25,156.45,0.0164
1990,Elephant Moraine 90305,Antarctica,-76.26666667,156.45,0.015
1990,Elephant Moraine 90306,Antarctica,-76.26666667,156.4666667,0.0112
1990,Elephant Moraine 90307,Antarctica,-76.28333333,156.4666667,0.0256
1990,Elephant Moraine 90308,Antarctica,-76.26666667,156.4166667,0.0484
1990,Elephant Moraine 90309,Antarctica,-76.26666667,156.4333333,0.0365
1990,Elephant Moraine 90310,Antarctica,-76.28333333,156.4166667,0.0211
1990,Elephant Moraine 90311,Antarctica,-76.26666667,156.4666667,0.0554
1990,Elephant Moraine 90312,Antarctica,-76.26666667,156.45,0.0054
1990,Elephant Moraine 90313,Antarctica,-76.26666667,156.4666667,0.0275
1990,Elephant Moraine 90314,Antarctica,-76.26666667,156.4666667,0.0184
1990,Elephant Moraine 90315,Antarctica,-76.28333333,156.4166667,0.0213
1990,Elephant Moraine 90316,Antarctica,-76.26666667,156.4666667,0.0769
1990,Elephant Moraine 90317,Antarctica,-76.26666667,156.4666667,0.0227
1990,Elephant Moraine 90318,Antarctica,-76.26666667,156.4166667,0.0109
1990,Elephant Moraine 90319,Antarctica,-76.26666667,156.45,0.0137
1990,Elephant Moraine 90320,Antarctica,-76.28333333,156.4333333,0.0063
1990,Elephant Moraine 90321,Antarctica,-76.26666667,156.45,0.0501
1990,Elephant Moraine 90322,Antarctica,-76.26666667,156.45,0.0065
1990,Elephant Moraine 90323,Antarctica,-76.26666667,156.4333333,0.0168
1990,Elephant Moraine 90324,Antarctica,-76.26666667,156.4166667,0.0094
1990,Elephant Moraine 90325,Antarctica,-76.28333333,156.4166667,0.01
1990,Elephant Moraine 90326,Antarctica,-76.26666667,156.4666667,0.0283
1990,Elephant Moraine 90327,Antarctica,-76.26666667,156.45,0.0118
1990,Elephant Moraine 90328,Antarctica,-76.26666667,156.4666667,0.0351
1990,Elephant Moraine 90329,Antarctica,-76.26666667,156.4333333,0.0225
1990,Elephant Moraine 90330,Antarctica,-76.26666667,156.45,0.0065
1990,Elephant Moraine 90331,Antarctica,-76.25,156.45,0.0062
1990,Elephant Moraine 90332,Antarctica,-76.26666667,156.45,0.0161
1990,Elephant Moraine 90333,Antarctica,-76.25,156.45,0.0065
1990,Elephant Moraine 90334,Antarctica,-76.26666667,156.4333333,0.0452
1990,Elephant Moraine 90335,Antarctica,-76.25,156.4833333,0.0047
1990,Elephant Moraine 90336,Antarctica,-76.26666667,156.4666667,0.0141
1990,Elephant Moraine 90337,Antarctica,-76.25,156.45,0.002
1990,Elephant Moraine 90338,Antarctica,-76.28333333,156.4166667,0.0021
1990,Elephant Moraine 90339,Antarctica,-76.25,156.45,0.0029
1990,Elephant Moraine 90340,Antarctica,-76.26666667,156.4833333,0.0246
1990,Elephant Moraine 90341,Antarctica,-76.26666667,156.45,0.0095
1990,Elephant Moraine 90342,Antarctica,-76.26666667,156.4166667,0.0033
1990,Elephant Moraine 90343,Antarctica,-76.26666667,156.45,0.009
1990,Elephant Moraine 90344,Antarctica,-76.26666667,156.45,0.0027
1990,Elephant Moraine 90345,Antarctica,-76.26666667,156.4333333,0.0019
1990,Elephant Moraine 90346,Antarctica,-76.26666667,156.4666667,0.0055
1990,Elephant Moraine 90347,Antarctica,-76.26666667,156.45,0.0006
1990,Elephant Moraine 90348,Antarctica,-76.26666667,156.45,0.0006
1990,Elephant Moraine 90349,Antarctica,-76.26666667,156.45,0.0073
1990,Elephant Moraine 90350,Antarctica,-76.28333333,156.3166667,0.174
1990,Elephant Moraine 90351,Antarctica,-76.26666667,156.3666667,0.1058
1990,Elephant Moraine 90352,Antarctica,-76.26666667,156.4166667,0.063
1990,Elephant Moraine 90353,Antarctica,-76.26666667,156.4166667,0.0778
1990,Elephant Moraine 90354,Antarctica,-76.26666667,156.4166667,0.1946
1990,Elephant Moraine 90355,Antarctica,-76.26666667,156.4,0.083
1990,Elephant Moraine 90356,Antarctica,-76.25,156.4,0.0999
1990,Elephant Moraine 90357,Antarctica,-76.26666667,156.4,0.0456
1990,Elephant Moraine 90358,Antarctica,-76.26666667,156.4166667,0.0444
1990,Elephant Moraine 90359,Antarctica,-76.26666667,156.4,0.0655
1990,Elephant Moraine 90360,Antarctica,-76.26666667,156.3666667,0.0289
1990,Elephant Moraine 90361,Antarctica,-76.26666667,156.4,0.0328
1990,Elephant Moraine 90362,Antarctica,-76.26666667,156.4166667,0.111
1990,Elephant Moraine 90363,Antarctica,-76.28333333,156.35,0.1143
1990,Elephant Moraine 90364,Antarctica,-76.18333333,157.1666667,0.22
1990,Elephant Moraine 90365,Antarctica,-76.26666667,156.4166667,0.016
1990,Elephant Moraine 90366,Antarctica,-76.26666667,156.4166667,0.0579
1990,Elephant Moraine 90367,Antarctica,-76.25,156.4,0.1402
1990,Elephant Moraine 90368,Antarctica,-76.26666667,156.4166667,0.0172
1990,Elephant Moraine 90369,Antarctica,-76.26666667,156.4,0.0716
1990,Elephant Moraine 90370,Antarctica,-76.26666667,156.4166667,0.1639
1990,Elephant Moraine 90371,Antarctica,-76.26666667,156.3666667,0.0158
1990,Elephant Moraine 90372,Antarctica,-76.28333333,156.35,0.1588
1990,Elephant Moraine 90373,Antarctica,-76.26666667,156.4333333,0.0065
1990,Elephant Moraine 90374,Antarctica,-76.26666667,156.4,0.0388
1990,Elephant Moraine 90375,Antarctica,-76.26666667,156.4166667,0.029
1990,Elephant Moraine 90376,Antarctica,-76.26666667,156.4,0.0402
1990,Elephant Moraine 90377,Antarctica,-76.26666667,156.4166667,0.0555
1990,Elephant Moraine 90378,Antarctica,-76.26666667,156.4,0.0666
1990,Elephant Moraine 90379,Antarctica,-76.26666667,156.4166667,0.0154
1990,Elephant Moraine 90380,Antarctica,-76.26666667,156.4,0.0182
1990,Elephant Moraine 90381,Antarctica,-76.26666667,156.4,0.0769
1990,Elephant Moraine 90382,Antarctica,-76.26666667,156.4333333,0.0145
1990,Elephant Moraine 90383,Antarctica,-76.26666667,156.45,0.012
1990,Elephant Moraine 90384,Antarctica,-76.26666667,156.4,0.0206
1990,Elephant Moraine 90385,Antarctica,-76.26666667,156.4333333,0.0089
1990,Elephant Moraine 90386,Antarctica,-76.26666667,156.3666667,0.054
1990,Elephant Moraine 90387,Antarctica,-76.26666667,156.3833333,0.0195
1990,Elephant Moraine 90388,Antarctica,-76.26666667,156.3833333,0.0581
1990,Elephant Moraine 90389,Antarctica,-76.26666667,156.4166667,0.0232
1990,Elephant Moraine 90390,Antarctica,-76.26666667,156.4,0.0456
1990,Elephant Moraine 90391,Antarctica,-76.26666667,156.4166667,0.0598
1990,Elephant Moraine 90392,Antarctica,-76.26666667,156.4333333,0.0272
1990,Elephant Moraine 90393,Antarctica,-76.25,156.4,0.0109
1990,Elephant Moraine 90394,Antarctica,-76.26666667,156.4,0.0973
1990,Elephant Moraine 90395,Antarctica,-76.25,156.4,0.045
1990,Elephant Moraine 90396,Antarctica,-76.25,156.4,0.022
1990,Elephant Moraine 90397,Antarctica,-76.26666667,156.4,0.0231
1990,Elephant Moraine 90398,Antarctica,-76.26666667,156.4166667,0.0363
1990,Elephant Moraine 90399,Antarctica,-76.26666667,156.4,0.0659
1990,Elephant Moraine 90400,Antarctica,-76.26666667,156.4166667,0.0109
1990,Elephant Moraine 90401,Antarctica,-76.26666667,156.4166667,0.0134
1990,Elephant Moraine 90402,Antarctica,-76.26666667,156.4,0.0693
1990,Elephant Moraine 90403,Antarctica,-76.26666667,156.4166667,0.0868
1990,Elephant Moraine 90404,Antarctica,-76.26666667,156.4333333,0.0116
1990,Elephant Moraine 90405,Antarctica,-76.26666667,156.3666667,0.0038
1990,Elephant Moraine 90406,Antarctica,-76.26666667,156.4333333,0.0018
1990,Elephant Moraine 90407,Antarctica,-76.26666667,156.4,0.0339
1990,Elephant Moraine 90408,Antarctica,-76.26666667,156.4166667,0.0083
1990,Elephant Moraine 90409,Antarctica,-76.26666667,156.4166667,0.026
1990,Elephant Moraine 90410,Antarctica,-76.26666667,156.4166667,0.0297
1990,Elephant Moraine 90411,Antarctica,-76.28333333,156.45,0.0163
1990,Elephant Moraine 90412,Antarctica,-76.26666667,156.4166667,0.0059
1990,Elephant Moraine 90413,Antarctica,-76.26666667,156.4166667,0.0118
1990,Elephant Moraine 90414,Antarctica,-76.26666667,156.4,0.0556
1990,Elephant Moraine 90415,Antarctica,-76.26666667,156.4166667,0.0145
1990,Elephant Moraine 90416,Antarctica,-76.26666667,156.4333333,0.0053
1990,Elephant Moraine 90417,Antarctica,-76.26666667,156.4166667,0.0076
1990,Elephant Moraine 90418,Antarctica,-76.26666667,156.4166667,0.0191
