year,year,month,day,hour,positive,count,context_c,weibo_c,context,weibo
2011,2011,11,28,13,0.316823,2,,0 ,,
2011,2011,11,28,16,0.145494,1,,0 ,,
2011,2011,11,28,17,0.65405,1,,0 ,,
2011,2011,11,28,20,0.8531155,2,,0 ,,
2011,2011,11,29,0,0.169923,2,,0 ,,
2011,2011,11,29,9,0.290182,1,,0 ,,
2011,2011,11,29,13,0.485626333,3,,0 ,,
2011,2011,11,29,14,0.421073,2,,0 ,,
2011,2011,11,30,0,0.363336,1,,0 ,,
2011,2011,11,30,1,0.476577333,3,别等人捡，你在垃圾里也不算出众,1 ,Don't wait to be picked up: You don't even stand out among trash.,1
2011,2011,11,30,22,0.117096,1,,0 ,,
2011,2011,12,1,0,0.415768,7,,0 ,,
2011,2011,12,1,1,0.287382,2,,0 ,,
2011,2011,12,1,8,0.23894465,2,,0 ,,
2011,2011,12,1,16,0.0225981,1,,0 ,,
2011,2011,12,1,19,0.756364,1,,0 ,,
2011,2011,12,1,20,0.358015,1,,0 ,,
2011,2011,12,1,23,0.44,1,,0 ,,
2011,2011,12,2,1,0.43168,1,,0 ,,
2011,2011,12,2,5,0.64735,1,,0 ,,
2011,2011,12,2,6,0.0476331,1,,0 ,,
2011,2011,12,2,9,0.3559925,2,,0 ,,
2011,2011,12,2,15,0.552059,2,,0 ,,
2011,2011,12,2,18,0.476386,1,,0 ,,
2011,2011,12,2,19,0.457872,1,,0 ,,
2011,2011,12,3,2,0.403697,1,,0 ,,
2011,2011,12,3,9,0.40346,1,,0 ,,
2011,2011,12,3,12,0.337303667,3,,0 ,,
2011,2011,12,3,22,0.770277,1,,0 ,,
2011,2011,12,3,23,0.306789,3,,0 ,,
2011,2011,12,4,0,0.163932,1,,0 ,,
2011,2011,12,4,1,0.1451145,2,,0 ,,
2011,2011,12,4,17,0.277698,4,,0 ,,
2011,2011,12,4,18,0.7139695,2,,0 ,,
2011,2011,12,4,20,1,1,,0 ,,
2011,2011,12,4,21,0.41747,1,,0 ,,
2011,2011,12,4,22,0.27005485,2,,0 ,,
2011,2011,12,5,0,0.570281667,3,,0 ,,
2011,2011,12,5,1,0.36424775,4,,0 ,,
2011,2011,12,5,8,0.156276,1,装睡等到点走人,1 ,Pretend to be asleep until the right time.,1
2011,2011,12,5,23,0.12394275,2,,0 ,,
2011,2011,12,6,0,0.682644667,3,,0 ,,
2011,2011,12,6,13,0.0190326,1,,0 ,,
2011,2011,12,6,14,0.0852489,1,,0 ,,
2011,2011,12,6,15,0.565955,1,,0 ,,
2011,2011,12,6,18,0.20621,1,,0 ,,
2011,2011,12,6,23,0.20322,1,,0 ,,
2011,2011,12,7,18,0.112577,1,,0 ,,
2011,2011,12,7,19,0.234499,1,,0 ,,
2011,2011,12,8,0,0.5856395,2,,0 ,,
2011,2011,12,8,11,0.260616,2,,0 ,,
2011,2011,12,8,13,0.548851857,7,,0 ,,
2011,2011,12,8,14,0.3683417,2,,0 ,,
2011,2011,12,8,15,0.530398,2,,0 ,,
2011,2011,12,8,16,0.273111,1,,0 ,,
2011,2011,12,8,22,0.202077,1,,0 ,,
2011,2011,12,8,23,0.150367733,3,,0 ,,
2011,2011,12,9,21,0.0183378,1,,0 ,,
2011,2011,12,9,22,0.290859325,4,,0 ,,
2011,2011,12,9,23,0.3511315,2,,0 ,,
2011,2011,12,10,12,0.388909517,6,,0 ,,
2011,2011,12,10,22,0.109186,1,,0 ,,
2011,2011,12,10,23,0.4952705,6,,0 ,,
2011,2011,12,11,10,0.280459,1,,0 ,,
2011,2011,12,11,20,0.1867891,2,,0 ,,
2011,2011,12,11,21,0.3829355,2,,0 ,,
2011,2011,12,11,22,0.45611,2,,0 ,,
2011,2011,12,11,23,0.712242,1,,0 ,,
2011,2011,12,12,12,0.854248,1,,0 ,,
2011,2011,12,12,14,0.287595,1,,0 ,,
2011,2011,12,12,15,0.368837,1,,0 ,,
2011,2011,12,13,0,0.418321,1,,0 ,,
2011,2011,12,13,22,0.373209,2,,0 ,,
2011,2011,12,13,23,0.457546,1,,0 ,,
2011,2011,12,14,2,0.3738537,2,,0 ,,
2011,2011,12,14,11,0.287564333,3,,0 ,,
2011,2011,12,14,12,0.0666679,1,,0 ,,
2011,2011,12,14,21,0.452502333,3,大脑很慌张的时候就去看各种看mv【游戏和电视剧都无法接纳,1 ,,
2011,2011,12,14,23,0.443421225,4,,0 ,,
2011,2011,12,15,0,0.4528813,4,,0 ,,
2011,2011,12,15,1,0.4330046,5,,0 ,,
2011,2011,12,15,21,0.0886544,1,,0 ,,
2011,2011,12,15,22,0.14941,1,,0 ,,
2011,2011,12,15,23,0.3342377,2,,0 ,,
2011,2011,12,16,0,0.935908,1,,0 ,,
2011,2011,12,16,13,0.25629425,2,,0 ,,
2011,2011,12,16,14,0.185646,1,,0 ,,
2011,2011,12,16,20,0.0822682,1,,0 ,,
2011,2011,12,16,22,0.150454533,3,,0 ,,
2011,2011,12,16,23,0.1659345,2,,0 ,,
2011,2011,12,17,0,0.559363,1,,0 ,,
2011,2011,12,17,19,0.455326333,3,,0 ,,
2011,2011,12,17,20,0.5412945,2,,0 ,,
2011,2011,12,17,22,0.113102,1,,0 ,,
2011,2011,12,17,23,0.224215667,3,,0 ,,
2011,2011,12,18,0,0.336599425,4,,0 ,,
2011,2011,12,18,9,0.334687,1,,0 ,,
2011,2011,12,18,12,0.16191005,2,,0 ,,
2011,2011,12,18,15,0.483802,3,,0 ,,
2011,2011,12,18,16,0.622273,2,,0 ,,
2011,2011,12,18,19,0.518377,1,,0 ,,
2011,2011,12,18,22,0.506333,1,,0 ,,
2011,2011,12,20,0,0.783813,1,,0 ,,
2011,2011,12,20,12,0.287312,1,,0 ,,
2011,2011,12,20,14,0.07013455,2,,0 ,,
2011,2011,12,20,19,0.461565,3,,0 ,,
2011,2011,12,20,20,0.027836,2,,0 ,,
2011,2011,12,20,23,0.325449,1,,0 ,,
2011,2011,12,21,0,0.14776435,2,,0 ,,
2011,2011,12,21,1,0.2274685,2,,0 ,,
2011,2011,12,21,16,0.6464945,2,,0 ,,
2011,2011,12,22,1,0.41847848,5,我不相信有世界末日这种好事，就算有肯定也是在我自杀后发生,1 ,"I don't think something as good as the apocalypse exists. Even if it does, it will only happen after I commit suicide.",1
2011,2011,12,22,15,0.302922,1,,0 ,,
2011,2011,12,22,21,0.684177,1,,0 ,,
2011,2011,12,22,22,0.544239667,3,,0 ,,
2011,2011,12,23,1,0.659539333,3,,0 ,,
2011,2011,12,23,2,0.169274,1,,0 ,,
2011,2011,12,23,10,0.269342,1,,0 ,,
2011,2011,12,23,11,0.6086,1,,0 ,,
2011,2011,12,24,2,0.604296333,3,,0 ,,
2011,2011,12,24,14,0.6359895,2,,0 ,,
2011,2011,12,24,18,0.2416858,2,,0 ,,
2011,2011,12,24,20,0.59769,1,,0 ,,
2011,2011,12,24,23,0.0249897,1,,0 ,,
2011,2011,12,25,1,0.406534,3,,0 ,,
2011,2011,12,25,2,0.271888667,3,,0 ,,
2011,2011,12,25,10,0.536453,1,,0 ,,
2011,2011,12,25,11,0.447321,1,,0 ,,
2011,2011,12,25,15,0.479753,1,,0 ,,
2011,2011,12,25,17,0.0808878,1,,0 ,,
2011,2011,12,25,18,0.421773,1,,0 ,,
2011,2011,12,25,22,0.213826,1,,0 ,,
2011,2011,12,25,23,0.481572667,3,,0 ,,
2011,2011,12,26,0,0.302489,1,,0 ,,
2011,2011,12,26,8,0.446525,1,,0 ,,
2011,2011,12,26,9,0.443472667,3,,0 ,,
2011,2011,12,26,16,0.66757,1,,0 ,,
2011,2011,12,26,17,0.422707,1,,0 ,,
2011,2011,12,27,1,0.0122779,1,,0 ,,
2011,2011,12,27,12,0.717126,1,,0 ,,
2011,2011,12,27,15,0.191504,2,“我已经在尽我最大的能力等死了” ,1 ,"""I've been trying my best to wait for death""",1
2011,2011,12,28,1,0.316854982,11,,0 ,,
2011,2011,12,28,18,0.0402672,1,,0 ,,
2011,2011,12,28,19,0.5446205,2,,0 ,,
2011,2011,12,28,20,0.5853035,2,,0 ,,
2011,2011,12,28,21,0.740497,1,,0 ,,
2011,2011,12,28,22,0.4859735,2,,0 ,,
2011,2011,12,29,1,0.5266185,4,,0 ,,
2011,2011,12,29,14,0.260332175,4,,0 ,,
2011,2011,12,29,16,0.106177,1,,0 ,,
2011,2011,12,29,18,0.122364,1,,0 ,,
2011,2011,12,29,23,0.502187667,3,,0 ,,
2011,2011,12,30,0,0.3271815,6,,0 ,,
2011,2011,12,30,16,0.52301,1,,0 ,,
2011,2011,12,30,19,0.0378515,1,,0 ,,
2011,2011,12,30,20,0.142244,1,,0 ,,
2011,2011,12,30,23,0.444114133,3,,0 ,,
2011,2011,12,31,11,0.319932033,3,,0 ,,
2011,2011,12,31,12,0.54172,1,,0 ,,
2011,2011,12,31,14,0.653439,1,,0 ,,
2011,2011,12,31,16,0.774988,1,,0 ,,
2011,2011,12,31,20,0.0343672,1,,0 ,,
2012,2012,1,1,0,0.4984495,2,,0 ,,
2012,2012,1,1,1,0.00995313,1,,0 ,,
2012,2012,1,1,10,0.186481,1,,0 ,,
2012,2012,1,1,15,0.2111535,2,但是网线断了这件事还是表现了我的不严谨，要吸取教训,1 ,The cut cable still reveals my lack of caution. Lesson learned.,1
2012,2012,1,1,16,0.396632,2,,0 ,,
2012,2012,1,1,18,0.846636,1,,0 ,,
2012,2012,1,1,20,0.2018885,2,,0 ,,
2012,2012,1,2,9,0.379932,1,,0 ,,
2012,2012,1,2,15,0.435401333,3,,0 ,,
2012,2012,1,2,16,0.59,1,,0 ,,
2012,2012,1,2,18,0.447602,1,,0 ,,
2012,2012,1,2,21,0.3887815,2,,0 ,,
2012,2012,1,2,22,0.15697,1,,0 ,,
2012,2012,1,3,9,0.539681,1,,0 ,,
2012,2012,1,3,23,0.36997985,2,,0 ,,
2012,2012,1,4,0,0.647435,2,,0 ,,
2012,2012,1,4,1,0.627961467,3,,0 ,,
2012,2012,1,4,9,0.39586,1,,0 ,,
2012,2012,1,4,15,0.28404,1,,0 ,,
2012,2012,1,4,23,0.0748133,1,,0 ,,
2012,2012,1,5,7,0.619449,1,,0 ,,
2012,2012,1,5,9,0.304791,1,,0 ,,
2012,2012,1,5,10,0.55189975,4,,0 ,,
2012,2012,1,5,18,0.740502,1,,0 ,,
2012,2012,1,5,19,0.198574,1,,0 ,,
2012,2012,1,5,21,0.153148,1,,0 ,,
2012,2012,1,5,22,0.202046,1,,0 ,,
2012,2012,1,5,23,0.28040525,4,,0 ,,
2012,2012,1,6,11,0.6287125,2,,0 ,,
2012,2012,1,6,14,0.4647855,2,,0 ,,
2012,2012,1,6,15,0.8329298,5,,0 ,,
2012,2012,1,6,19,0.234148,2,,0 ,,
2012,2012,1,6,20,0.465761,1,,0 ,,
2012,2012,1,6,23,0.1970902,3,,0 ,,
2012,2012,1,7,19,0.901559,1,,0 ,,
2012,2012,1,7,22,0.371859,3,,0 ,,
2012,2012,1,7,23,0.68,1,,0 ,,
2012,2012,1,8,0,0.904827,1,,0 ,,
2012,2012,1,8,3,0.797367,1,,0 ,,
2012,2012,1,9,10,0.2978442,2,,0 ,,
2012,2012,1,9,20,0.372946,2,,0 ,,
2012,2012,1,9,21,0.504612333,3,,0 ,,
2012,2012,1,9,22,0.43,1,,0 ,,
2012,2012,1,10,1,0.08555595,2,,0 ,,
2012,2012,1,10,2,0.0705615,1,天也没塌只是黑了，我说什么都不会妨碍天再亮起来,1 ,,
2012,2012,1,10,5,0.0383729,1,,0 ,,
2012,2012,1,10,20,0.456135,1,,0 ,,
2012,2012,1,10,22,0.531595,1,,0 ,,
2012,2012,1,10,23,0.411543,1,,0 ,,
2012,2012,1,11,10,0.0435528,1,,0 ,,
2012,2012,1,12,8,0.112728,1,,0 ,,
2012,2012,1,12,11,0.67881,1,,0 ,,
2012,2012,1,12,13,0.0665973,1,,0 ,,
2012,2012,1,12,16,0.2479795,2,,0 ,,
2012,2012,1,12,19,0.603703,1,,0 ,,
2012,2012,1,12,21,0.0852252,1,,0 ,,
2012,2012,1,12,22,0.80344,1,,0 ,,
2012,2012,1,13,0,0.582236,1,,0 ,,
2012,2012,1,13,23,0.38646015,4,,0 ,,
2012,2012,1,14,11,0.0708775,1,,0 ,,
2012,2012,1,14,17,0.5140945,2,,0 ,,
2012,2012,1,14,19,0.764443,1,,0 ,,
2012,2012,1,14,20,0.53093,1,,0 ,,
2012,2012,1,14,22,0.457600967,3,,0 ,,
2012,2012,1,14,23,0.4948495,2,,0 ,,
2012,2012,1,15,15,0.315901,1,,0 ,,
2012,2012,1,15,16,0.452597,1,,0 ,,
2012,2012,1,15,17,0.634582333,3,,0 ,,
2012,2012,1,15,21,0.241674,1,,0 ,,
2012,2012,1,15,23,0.43177125,4,,0 ,,
2012,2012,1,16,14,0.716996,1,,0 ,,
2012,2012,1,16,16,0.287212,3,,0 ,,
2012,2012,1,16,19,0.43,1,,0 ,,
2012,2012,1,16,20,0.186848,1,,0 ,,
2012,2012,1,16,21,0.0456124,1,,0 ,,
2012,2012,1,17,10,0.1146,1,,0 ,,
2012,2012,1,17,22,0.0910947,1,啥也别想就每分钟想想不如顺便活到下一分钟罢,1 ,Not thinking of anything other than lasting until the next minute.,1
2012,2012,1,18,13,0.302473,1,,0 ,,
2012,2012,1,18,15,0.777367,1,,0 ,,
2012,2012,1,18,17,0.635302,1,,0 ,,
2012,2012,1,18,18,0.320723,1,,0 ,,
2012,2012,1,18,21,0.326823,2,,0 ,,
2012,2012,1,18,22,0.4978985,2,,0 ,,
2012,2012,1,18,23,0.472315,1,,0 ,,
2012,2012,1,19,8,0.851651,1,,0 ,,
2012,2012,1,19,21,0.15,1,,0 ,,
2012,2012,1,19,22,0.426117,2,,0 ,,
2012,2012,1,19,23,0.412838,1,,0 ,,
2012,2012,1,20,8,0.5117505,2,,0 ,,
2012,2012,1,20,12,0.156216,1,,0 ,,
2012,2012,1,20,17,0.3192997,3,,0 ,,
2012,2012,1,20,18,0.25786985,2,,0 ,,
2012,2012,1,20,23,0.1795515,2,,0 ,,
2012,2012,1,21,17,0.4958375,2,我想要一个像爸爸的爸爸,1 ,I want a dad who is like a dad.,1
2012,2012,1,21,18,0.654455,4,,0 ,,
2012,2012,1,21,21,0.273358,1,,0 ,,
2012,2012,1,22,0,0.67098,2,,0 ,,
2012,2012,1,22,8,0.30879655,2,,0 ,,
2012,2012,1,22,9,0.757388,1,,0 ,,
2012,2012,1,22,12,0.5213,1,,0 ,,
2012,2012,1,22,13,0.5790955,2,,0 ,,
2012,2012,1,22,17,0.730249,2,,0 ,,
2012,2012,1,22,22,0.833043,1,,0 ,,
2012,2012,1,22,23,0.207868,1,,0 ,,
2012,2012,1,23,0,0.0790746,1,,0 ,,
2012,2012,1,23,8,0.621003,1,,0 ,,
2012,2012,1,23,18,0.60171,1,,0 ,,
2012,2012,1,23,20,0.042928,1,,0 ,,
2012,2012,1,23,23,0.130644267,3,,0 ,,
2012,2012,1,24,11,0.21085,1,,0 ,,
2012,2012,1,24,16,0.888907,1,,0 ,,
2012,2012,1,25,19,0.337212,1,,0 ,,
2012,2012,1,25,21,0.296571,2,,0 ,,
2012,2012,1,26,0,0.289243,1,,0 ,,
2012,2012,1,26,11,0.621567,1,,0 ,,
2012,2012,1,26,16,0.259653,1,,0 ,,
2012,2012,1,26,19,0.392264,2,,0 ,,
2012,2012,1,26,20,0.976337,1,,0 ,,
2012,2012,1,27,0,0.28869615,2,,0 ,,
2012,2012,1,27,10,0.0776235,1,,0 ,,
2012,2012,1,27,17,0.6320415,2,,0 ,,
2012,2012,1,27,18,0.140747,1,,0 ,,
2012,2012,1,27,20,0.21,1,,0 ,,
2012,2012,1,27,22,0.145285,1,,0 ,,
2012,2012,1,27,23,0.316134,2,,0 ,,
2012,2012,1,28,0,0.4042645,2,,0 ,,
2012,2012,1,28,2,0.837609,1,,0 ,,
2012,2012,1,28,10,0.290841,1,,0 ,,
2012,2012,1,28,21,0.379009,1,,0 ,,
2012,2012,1,28,22,0.516144333,3,每天所剩的休闲时光都在犯累和与自己僵持中度过,1 ,All of my spare time is spent feeling tired and being in a stalemate with myself.,1
2012,2012,1,29,0,0.521772,1,,0 ,,
2012,2012,1,29,1,0.677928,1,,0 ,,
2012,2012,1,29,13,0.417527,2,,0 ,,
2012,2012,1,29,19,0.0110049,1,,0 ,,
2012,2012,1,29,20,0.503814967,3,,0 ,,
2012,2012,1,30,0,0.255395,1,,0 ,,
2012,2012,1,30,9,0.116068,1,,0 ,,
2012,2012,1,30,22,0.224118,1,,0 ,,
2012,2012,1,30,23,0.34,1,,0 ,,
2012,2012,1,31,1,0.610232467,6,,0 ,,
2012,2012,1,31,2,0.2556355,2,,0 ,,
2012,2012,1,31,11,0.0689986,1,,0 ,,
2012,2012,1,31,14,0.1129646,2,,0 ,,
2012,2012,1,31,20,0.358327,1,,0 ,,
2012,2012,1,31,23,0.61,1,,0 ,,
2012,2012,2,1,0,0.438778333,3,,0 ,,
2012,2012,2,1,19,0.317639,2,,0 ,,
2012,2012,2,1,23,0.224147,1,,0 ,,
2012,2012,2,2,0,0.5210734,5,,0 ,,
2012,2012,2,2,17,0.0972408,1,,0 ,,
2012,2012,2,3,0,0.438218871,7,逗我自己开心就够我忙的了，忙坏了这条微博差点没空发,1 ,So busy cheering myself up that I almost didn’t have time to post this to Weibo.,1
2012,2012,2,3,14,0.62942,2,,0 ,,
2012,2012,2,3,16,0.0955994,1,,0 ,,
2012,2012,2,4,0,0.70201,1,,0 ,,
2012,2012,2,4,1,0.573068,7,,0 ,,
2012,2012,2,4,16,0.293905,1,,0 ,,
2012,2012,2,4,18,0.441554,1,,0 ,,
2012,2012,2,4,20,0.611913,3,,0 ,,
2012,2012,2,4,21,0.0566913,1,,0 ,,
2012,2012,2,4,22,0.61198,3,,0 ,,
2012,2012,2,5,1,0.512197,1,,0 ,,
2012,2012,2,5,16,0.24625,1,,0 ,,
2012,2012,2,5,17,0.279962,1,,0 ,,
2012,2012,2,5,22,0.194683,1,,0 ,,
2012,2012,2,5,23,0.31372,1,,0 ,,
2012,2012,2,6,0,0.75438,1,,0 ,,
2012,2012,2,6,1,0.1962283,2,,0 ,,
2012,2012,2,6,2,0.2430215,2,,0 ,,
2012,2012,2,6,7,0.4935765,2,,0 ,,
2012,2012,2,6,17,0.597472,2,,0 ,,
2012,2012,2,7,0,0.40828177,3,,0 ,,
2012,2012,2,7,1,0.306416967,6,互相关注以后，在小号的页面抱抱我的大号，在大号的页面亲亲我的小号,1 ,,
2012,2012,2,7,20,0.661651,1,,0 ,,
2012,2012,2,7,21,0.10333515,2,,0 ,,
2012,2012,2,8,1,0.40864306,5,,0 ,,
2012,2012,2,8,2,0.396526,3,,0 ,,
2012,2012,2,8,3,0.396951333,3,,0 ,,
2012,2012,2,8,4,0.325846075,4,,0 ,,
2012,2012,2,8,5,0.521666,2,,0 ,,
2012,2012,2,8,10,0.513384,1,,0 ,,
2012,2012,2,8,13,0.664385,1,,0 ,,
2012,2012,2,8,18,0.784541,1,,0 ,,
2012,2012,2,8,23,0.415374,1,,0 ,,
2012,2012,2,9,0,0.431549,1,,0 ,,
2012,2012,2,9,1,0.43093,1,,0 ,,
2012,2012,2,9,2,0.540694333,3,我所有的理智，都用作来粉饰我的丧心病狂,1 ,All of my reason is used to cover my madness.,1
2012,2012,2,9,3,0.40945225,4,,0 ,,
2012,2012,2,9,10,0.733032,1,,0 ,,
2012,2012,2,9,15,0.328698,1,,0 ,,
2012,2012,2,9,19,0.671279,1,,0 ,,
2012,2012,2,9,22,0.0939417,1,,0 ,,
2012,2012,2,9,23,0.351623,1,,0 ,,
2012,2012,2,10,0,0.69127,2,,0 ,,
2012,2012,2,10,1,0.24353228,5,,0 ,,
2012,2012,2,10,2,0.7522925,2,,0 ,,
2012,2012,2,10,6,0.628475,1,,0 ,,
2012,2012,2,10,13,0.2688652,2,,0 ,,
2012,2012,2,10,15,0.18,1,,0 ,,
2012,2012,2,10,20,0.152541,1,,0 ,,
2012,2012,2,10,21,0.342497067,3,,0 ,,
2012,2012,2,10,23,0.797508,1,,0 ,,
2012,2012,2,11,13,0.388214,1,,0 ,,
2012,2012,2,11,21,0.3523325,2,,0 ,,
2012,2012,2,11,22,0.347159,3,,0 ,,
2012,2012,2,11,23,0.426222,1,,0 ,,
2012,2012,2,12,0,0.319928,2,,0 ,,
2012,2012,2,12,1,0.3262905,2,,0 ,,
2012,2012,2,12,15,0.309136,1,,0 ,,
2012,2012,2,12,17,0.192099,1,,0 ,,
2012,2012,2,13,23,0.243867,1,,0 ,,
2012,2012,2,14,1,0.485168333,3,唉每次我骂别人傻逼的时候都是在说我爱你,1 ,"Everytime I say, ""You're stupid,"" I'm actually saying, ""I love you.""",1
2012,2012,2,14,18,0.764286,1,,0 ,,
2012,2012,2,14,23,0.422551,1,,0 ,,
2012,2012,2,15,1,0.318512,1,,0 ,,
2012,2012,2,15,20,0.418617,1,,0 ,,
2012,2012,2,15,21,0.965861,1,,0 ,,
2012,2012,2,15,23,0.582541,1,,0 ,,
2012,2012,2,16,1,0.7525696,5,,0 ,,
2012,2012,2,16,4,0.363125,1,,0 ,,
2012,2012,2,16,19,0.446872,1,,0 ,,
2012,2012,2,16,21,0.241497,1,,0 ,,
2012,2012,2,16,22,0.303041333,3,,0 ,,
2012,2012,2,17,12,0.318944,1,,0 ,,
2012,2012,2,17,13,0.3694702,3,我踏上的每条路的名字都叫做迷路[落叶] ,1 ,,
2012,2012,2,17,17,0.407315,3,,0 ,,
2012,2012,2,17,18,0.27494802,5,,0 ,,
2012,2012,2,17,19,0.144923,1,,0 ,,
2012,2012,2,17,20,0.740726,1,,0 ,,
2012,2012,2,18,0,0.6960725,2,,0 ,,
2012,2012,2,18,11,0.278357,1,,0 ,,
2012,2012,2,18,12,0.282923,1,,0 ,,
2012,2012,2,18,16,0.371101,1,,0 ,,
2012,2012,2,18,22,0.382685,1,,0 ,,
2012,2012,2,18,23,0.0211148,2,,0 ,,
2012,2012,2,19,12,0.160943,1,,0 ,,
2012,2012,2,19,22,0.2032809,2,,0 ,,
2012,2012,2,19,23,0.5842975,2,,0 ,,
2012,2012,2,20,7,0.197804,1,,0 ,,
2012,2012,2,20,18,0.171302033,3,,0 ,,
2012,2012,2,20,20,0.369365,1,,0 ,,
2012,2012,2,20,22,0.4342374,5,世界上最残忍的事情就是为了早起而早睡,1 ,The cruelest thing in the world is going to bed early in order to get up early.,1
2012,2012,2,21,20,0.272275,2,,0 ,,
2012,2012,2,21,23,0.226894,1,,0 ,,
2012,2012,2,22,12,0.0840314,1,,0 ,,
2012,2012,2,22,18,0.453962667,6,,0 ,,
2012,2012,2,22,23,0.435528275,4,,0 ,,
2012,2012,2,23,6,0.337501,1,,0 ,,
2012,2012,2,23,7,0.751347,1,,0 ,,
2012,2012,2,23,8,0.2235979,2,,0 ,,
2012,2012,2,23,17,0.580812,1,,0 ,,
2012,2012,2,23,21,0.97567,1,,0 ,,
2012,2012,2,24,13,0.7471105,2,,0 ,,
2012,2012,2,24,18,0.249655,1,,0 ,,
2012,2012,2,24,19,0.2765814,2,,0 ,,
2012,2012,2,24,23,0.29875,1,,0 ,,
2012,2012,2,25,0,0.376823667,3,,0 ,,
2012,2012,2,25,16,0.692813,1,,0 ,,
2012,2012,2,25,18,0.444411,1,,0 ,,
2012,2012,2,25,22,0.499424,2,,0 ,,
2012,2012,2,25,23,0.122001,1,,0 ,,
2012,2012,2,26,0,0.458359,3,,0 ,,
2012,2012,2,26,13,0.68863,1,,0 ,,
2012,2012,2,26,16,0.00633324,1,,0 ,,
2012,2012,2,26,17,0.3134096,5,,0 ,,
2012,2012,2,26,21,0.776399,1,,0 ,,
2012,2012,2,26,23,0.4389796,3,小时候喜欢贴创口贴，对一切创伤都很好奇，长大是个学会害怕的过程,1 ,I liked Band-Aids when I was little and was curious about all kinds of wounds. Growing up is a process of learning to be afraid.,1
2012,2012,2,27,8,0.277654,1,,0 ,,
2012,2012,2,27,21,0.15733,1,,0 ,,
2012,2012,2,27,23,0.363928767,3,,0 ,,
2012,2012,2,28,7,0.497389,1,,0 ,,
2012,2012,2,28,9,0.526711,1,,0 ,,
2012,2012,2,28,12,0.196508,1,,0 ,,
2012,2012,2,28,19,0.363458333,3,,0 ,,
2012,2012,2,28,23,0.67695675,4,,0 ,,
2012,2012,2,29,7,0.413359,1,,0 ,,
2012,2012,2,29,18,0.525739,1,,0 ,,
2012,2012,2,29,22,0.745233,1,,0 ,,
2012,2012,2,29,23,0.436533,3,,0 ,,
2012,2012,3,1,7,0.588821333,3,,0 ,,
2012,2012,3,1,13,0.48761,2,,0 ,,
2012,2012,3,1,22,0.3855217,3,,0 ,,
2012,2012,3,1,23,0.0329195,1,,0 ,,
2012,2012,3,2,7,0.396039867,3,,0 ,,
2012,2012,3,2,17,0.3284653,2,,0 ,,
2012,2012,3,2,20,0.506073,1,,0 ,,
2012,2012,3,2,21,0.809983,1,,0 ,,
2012,2012,3,2,22,0.13497725,6,,0 ,,
2012,2012,3,2,23,0.55719,1,,0 ,,
2012,2012,3,3,0,0.441146,1,,0 ,,
2012,2012,3,3,13,0.585006,1,,0 ,,
2012,2012,3,3,15,0.543034,1,,0 ,,
2012,2012,3,3,16,0.385216,1,小孩子在医院也能玩的开心，真是嫉妒极了,1 ,"So jealous that kids can have fun, even in hospitals.",1
2012,2012,3,3,19,0.563427,2,,0 ,,
2012,2012,3,4,0,0.269903,5,,0 ,,
2012,2012,3,4,3,0.383435,1,,0 ,,
2012,2012,3,4,20,0.246933,4,,0 ,,
2012,2012,3,4,21,0.213111,1,,0 ,,
2012,2012,3,4,23,0.097872,2,,0 ,,
2012,2012,3,5,0,0.821171,1,,0 ,,
2012,2012,3,5,12,0.4548162,2,,0 ,,
2012,2012,3,5,18,0.476433,1,,0 ,,
2012,2012,3,5,21,0.644374,1,,0 ,,
2012,2012,3,5,22,0.3366595,2,,0 ,,
2012,2012,3,5,23,0.793469,1,,0 ,,
2012,2012,3,6,18,0.621231,2,,0 ,,
2012,2012,3,6,22,0.554389,3,,0 ,,
2012,2012,3,6,23,0.495970333,3,我妈总是在我抓狂的时候咯咯咯笑，唉看在二十多年的交情份上就原谅你,1 ,"My mom always giggles when I'm freaking out. Sigh. I'll forgive you, considering our more than 20 years of friendship.",1
2012,2012,3,7,7,0.135225,1,,0 ,,
2012,2012,3,7,10,0.95,1,,0 ,,
2012,2012,3,7,11,0.337586,1,,0 ,,
2012,2012,3,7,23,0.517899667,3,,0 ,,
2012,2012,3,8,7,0.4344225,4,,0 ,,
2012,2012,3,8,12,0.0664168,1,,0 ,,
2012,2012,3,8,19,0.2356415,2,,0 ,,
2012,2012,3,8,23,0.0275297,1,,0 ,,
2012,2012,3,9,7,0.552614,3,,0 ,,
2012,2012,3,9,21,0.0475477,1,,0 ,,
2012,2012,3,10,0,0.225387,1,,0 ,,
2012,2012,3,10,16,0.7340945,2,,0 ,,
2012,2012,3,10,17,0.6236635,2,,0 ,,
2012,2012,3,10,20,0.582772,1,,0 ,,
2012,2012,3,10,22,0.692917,2,,0 ,,
2012,2012,3,11,0,0.375179,1,,0 ,,
2012,2012,3,11,10,0.526269,2,,0 ,,
2012,2012,3,11,21,0.659547,1,,0 ,,
2012,2012,3,11,22,0.1295978,2,,0 ,,
2012,2012,3,11,23,0.1268631,2,,0 ,,
2012,2012,3,12,7,0.436882733,3,春天到了，卖僵尸粉的头像也换了，灿烂无比,1 ,,
2012,2012,3,12,18,0.2533535,2,,0 ,,
2012,2012,3,12,22,0.374924,1,,0 ,,
2012,2012,3,12,23,0.476200667,3,,0 ,,
2012,2012,3,13,22,0.441090333,3,,0 ,,
2012,2012,3,13,23,0.553675333,3,,0 ,,
